index_id,index_name,name_vn,value,unit,source
1,Managerial ownership,Sở hữu của ban điều hành,36,%,manual
2,State ownership,Sở hữu nhà nước,0,%,manual
3,Institutional ownership,Sở hữu tổ chức,null,%,manual
4,Foreign ownership,Sở hữu nước ngoài,30,%,manual
5,Total share outstanding,Tổng số cổ phiếu lưu hành,7675465855,shares,yahoo
6,Total sales revenue and Net sales revenue,Doanh thu thuần,90118503426717,VND,pdf
7,Total assets,Tổng tài sản,131511434388837,VND,pdf
8,Selling expenses,Chi phí bán hàng,1090795558423,VND,pdf
9,General and administrative expenditure,Chi phí quản lý doanh nghiệp,690298504185,VND,pdf
10,Value of intangible assets,Tài sản cố định vô hình,253837302594,VND,pdf
11,Manufacturing overhead,Chi phí sản xuất chung,74421502797084,VND,pdf
12,Net operating income,Lợi nhuận thuần từ hoạt động kinh doanh,15292303808992,VND,pdf
13,Consumption of raw material,Chi phí nguyên vật liệu,56143613676276,VND,pdf
14,Merchandise purchase of the year,Mua hàng hóa,56143613676276,VND,pdf
15,Work-in-progess goods purchase,Chi phí sản xuất kinh doanh dở dang,2355242940255,VND,pdf
16,Outside manufacturing expenses,Chi phí dịch vụ mua ngoài,7067823287366,VND,pdf
17,Production cost,Tổng chi phí sản xuất,null,VND,pdf
18,R&D expenditure,Chi phí nghiên cứu phát triển,null,VND,pdf
19,Product innovation,Đổi mới sản phẩm,1,binary,manual
20,Process innovation,Đổi mới quy trình,1,binary,manual
21,Net Income,Lợi nhuận sau thuế,13506164056907,VND,pdf
22,Total shareholders' equity,Vốn chủ sở hữu,59219786306111,VND,pdf
23,Market value of equity,Vốn hóa thị trường,137334052350088.4,VND,yahoo
24,Total liabilities,Nợ phải trả,72291648082726,VND,pdf
25,Net cash from operating activities,Lưu chuyển tiền thuần từ HĐKD,11587249912974,VND,pdf
26,Capital expenditure,Chi mua sắm TSCĐ,11915645555048,VND,pdf
27,Cash flows from investing activities,Lưu chuyển tiền từ HĐĐT,-18495398244903,VND,pdf
28,Cash and cash equivalent,Tiền và tương đương tiền,13696099298228,VND,pdf
29,Long-term debt,Vay và nợ thuê tài chính dài hạn,17343247551512,VND,pdf
30,Current assets,Tài sản ngắn hạn,56747258197010,VND,pdf
31,Current liabiltiies,Nợ ngắn hạn,51975217447498,VND,pdf
32,Growth ratio,Tỷ lệ tăng trưởng,41,%,computed
33,Total inventory,Hàng tồn kho,26286822229202,VND,pdf
34,Divident payment,Cổ tức đã trả,1419473748756,VND,pdf
35,EPS,Lãi cơ bản trên cổ phiếu,3846,VND,pdf
36,Number of employees,Số lượng nhân viên,25428,người,manual
37,"Net plant, property and equipment",Tài sản cố định hữu hình,65307819877543,VND,pdf
38,Firm age,Tuổi công ty,28,years,computed
